,日期,時間,outlier
1077,2019/7/31,10:30:00,False
1078,2019/7/31,10:45:00,False
1079,2019/7/31,11:00:00,False
1080,2019/7/31,11:15:00,False
1081,2019/7/31,11:30:00,False
1082,2019/7/31,11:45:00,False
1083,2019/7/31,12:00:00,False
1084,2019/7/31,12:15:00,False
1085,2019/7/31,12:30:00,False
1086,2019/7/31,12:45:00,False
1087,2019/7/31,13:00:00,False
1088,2019/8/1,09:15:00,False
1089,2019/8/1,09:30:00,False
1090,2019/8/1,09:45:00,False
1091,2019/8/1,10:00:00,False
1092,2019/8/1,10:15:00,False
1093,2019/8/1,10:30:00,False
1094,2019/8/1,10:45:00,False
1095,2019/8/1,11:00:00,False
1096,2019/8/1,11:15:00,False
1097,2019/8/1,11:30:00,False
1098,2019/8/1,11:45:00,False
1099,2019/8/1,12:00:00,False
1100,2019/8/1,12:15:00,False
1101,2019/8/1,12:30:00,False
1102,2019/8/1,12:45:00,False
1103,2019/8/1,13:00:00,False
1104,2019/8/2,09:15:00,False
1105,2019/8/2,09:30:00,False
1106,2019/8/2,09:45:00,False
1107,2019/8/2,10:00:00,False
1108,2019/8/2,10:15:00,False
1109,2019/8/2,10:30:00,False
1110,2019/8/2,10:45:00,False
1111,2019/8/2,11:00:00,False
1112,2019/8/2,11:15:00,False
1113,2019/8/2,11:30:00,False
1114,2019/8/2,11:45:00,False
1115,2019/8/2,12:00:00,False
1116,2019/8/2,12:15:00,False
1117,2019/8/2,12:30:00,False
1118,2019/8/2,12:45:00,False
1119,2019/8/2,13:00:00,False
1120,2019/8/5,09:15:00,True
1121,2019/8/5,09:30:00,False
1122,2019/8/5,09:45:00,False
1123,2019/8/5,10:00:00,False
1124,2019/8/5,10:15:00,False
1125,2019/8/5,10:30:00,False
1126,2019/8/5,10:45:00,False
1127,2019/8/5,11:00:00,False
1128,2019/8/5,11:15:00,False
1129,2019/8/5,11:30:00,False
1130,2019/8/5,11:45:00,False
1131,2019/8/5,12:00:00,False
1132,2019/8/5,12:15:00,False
1133,2019/8/5,12:30:00,False
1134,2019/8/5,12:45:00,False
1135,2019/8/5,13:00:00,False
1136,2019/8/6,09:15:00,False
1137,2019/8/6,09:30:00,False
1138,2019/8/6,09:45:00,False
1139,2019/8/6,10:00:00,False
1140,2019/8/6,10:15:00,False
1141,2019/8/6,10:30:00,False
1142,2019/8/6,10:45:00,False
1143,2019/8/6,11:00:00,False
1144,2019/8/6,11:15:00,False
1145,2019/8/6,11:30:00,False
1146,2019/8/6,11:45:00,False
1147,2019/8/6,12:00:00,False
1148,2019/8/6,12:15:00,False
1149,2019/8/6,12:30:00,False
1150,2019/8/6,12:45:00,False
1151,2019/8/6,13:00:00,False
1152,2019/8/7,09:15:00,False
1153,2019/8/7,09:30:00,False
1154,2019/8/7,09:45:00,False
1155,2019/8/7,10:00:00,False
1156,2019/8/7,10:15:00,False
1157,2019/8/7,10:30:00,False
1158,2019/8/7,10:45:00,False
1159,2019/8/7,11:00:00,False
1160,2019/8/7,11:15:00,False
1161,2019/8/7,11:30:00,False
1162,2019/8/7,11:45:00,False
1163,2019/8/7,12:00:00,False
1164,2019/8/7,12:15:00,False
1165,2019/8/7,12:30:00,False
1166,2019/8/7,12:45:00,False
1167,2019/8/7,13:00:00,False
1168,2019/8/8,09:15:00,False
1169,2019/8/8,09:30:00,False
1170,2019/8/8,09:45:00,False
1171,2019/8/8,10:00:00,False
1172,2019/8/8,10:15:00,False
1173,2019/8/8,10:30:00,False
1174,2019/8/8,10:45:00,False
1175,2019/8/8,11:00:00,False
1176,2019/8/8,11:15:00,False
1177,2019/8/8,11:30:00,False
1178,2019/8/8,11:45:00,False
1179,2019/8/8,12:00:00,False
1180,2019/8/8,12:15:00,False
1181,2019/8/8,12:30:00,False
1182,2019/8/8,12:45:00,False
1183,2019/8/8,13:00:00,False
1184,2019/8/12,09:15:00,False
1185,2019/8/12,09:30:00,False
1186,2019/8/12,09:45:00,False
1187,2019/8/12,10:00:00,False
1188,2019/8/12,10:15:00,False
1189,2019/8/12,10:30:00,False
1190,2019/8/12,10:45:00,False
1191,2019/8/12,11:00:00,False
1192,2019/8/12,11:15:00,False
1193,2019/8/12,11:30:00,False
1194,2019/8/12,11:45:00,False
1195,2019/8/12,12:00:00,False
1196,2019/8/12,12:15:00,False
1197,2019/8/12,12:30:00,False
1198,2019/8/12,12:45:00,False
1199,2019/8/12,13:00:00,False
1200,2019/8/13,09:15:00,False
1201,2019/8/13,09:30:00,False
1202,2019/8/13,09:45:00,False
1203,2019/8/13,10:00:00,False
1204,2019/8/13,10:15:00,False
1205,2019/8/13,10:30:00,False
1206,2019/8/13,10:45:00,False
1207,2019/8/13,11:00:00,False
1208,2019/8/13,11:15:00,False
1209,2019/8/13,11:30:00,False
1210,2019/8/13,11:45:00,False
1211,2019/8/13,12:00:00,False
1212,2019/8/13,12:15:00,False
1213,2019/8/13,12:30:00,False
1214,2019/8/13,12:45:00,False
1215,2019/8/13,13:00:00,False
1216,2019/8/14,09:15:00,False
1217,2019/8/14,09:30:00,False
1218,2019/8/14,09:45:00,False
1219,2019/8/14,10:00:00,False
1220,2019/8/14,10:15:00,False
1221,2019/8/14,10:30:00,False
1222,2019/8/14,10:45:00,False
1223,2019/8/14,11:00:00,False
1224,2019/8/14,11:15:00,False
1225,2019/8/14,11:30:00,False
1226,2019/8/14,11:45:00,False
1227,2019/8/14,12:00:00,False
1228,2019/8/14,12:15:00,False
1229,2019/8/14,12:30:00,False
1230,2019/8/14,12:45:00,False
1231,2019/8/14,13:00:00,False
1232,2019/8/15,09:15:00,False
1233,2019/8/15,09:30:00,False
1234,2019/8/15,09:45:00,False
1235,2019/8/15,10:00:00,False
1236,2019/8/15,10:15:00,False
1237,2019/8/15,10:30:00,False
1238,2019/8/15,10:45:00,False
1239,2019/8/15,11:00:00,False
1240,2019/8/15,11:15:00,False
1241,2019/8/15,11:30:00,False
1242,2019/8/15,11:45:00,False
1243,2019/8/15,12:00:00,False
1244,2019/8/15,12:15:00,False
1245,2019/8/15,12:30:00,False
1246,2019/8/15,12:45:00,False
1247,2019/8/15,13:00:00,False
1248,2019/8/16,09:15:00,False
1249,2019/8/16,09:30:00,False
1250,2019/8/16,09:45:00,False
1251,2019/8/16,10:00:00,False
1252,2019/8/16,10:15:00,False
1253,2019/8/16,10:30:00,False
1254,2019/8/16,10:45:00,False
1255,2019/8/16,11:00:00,False
1256,2019/8/16,11:15:00,False
1257,2019/8/16,11:30:00,False
1258,2019/8/16,11:45:00,False
1259,2019/8/16,12:00:00,False
1260,2019/8/16,12:15:00,False
1261,2019/8/16,12:30:00,False
1262,2019/8/16,12:45:00,False
1263,2019/8/16,13:00:00,False
1264,2019/8/19,09:15:00,False
1265,2019/8/19,09:30:00,False
1266,2019/8/19,09:45:00,False
1267,2019/8/19,10:00:00,False
1268,2019/8/19,10:15:00,False
1269,2019/8/19,10:30:00,False
1270,2019/8/19,10:45:00,False
1271,2019/8/19,11:00:00,False
1272,2019/8/19,11:15:00,False
1273,2019/8/19,11:30:00,False
1274,2019/8/19,11:45:00,False
1275,2019/8/19,12:00:00,False
1276,2019/8/19,12:15:00,False
1277,2019/8/19,12:30:00,False
1278,2019/8/19,12:45:00,False
1279,2019/8/19,13:00:00,False
1280,2019/8/20,09:15:00,False
1281,2019/8/20,09:30:00,False
1282,2019/8/20,09:45:00,False
1283,2019/8/20,10:00:00,False
1284,2019/8/20,10:15:00,False
1285,2019/8/20,10:30:00,False
1286,2019/8/20,10:45:00,False
1287,2019/8/20,11:00:00,False
1288,2019/8/20,11:15:00,False
1289,2019/8/20,11:30:00,False
1290,2019/8/20,11:45:00,False
1291,2019/8/20,12:00:00,False
1292,2019/8/20,12:15:00,False
1293,2019/8/20,12:30:00,False
1294,2019/8/20,12:45:00,False
1295,2019/8/20,13:00:00,False
1296,2019/8/21,09:15:00,False
1297,2019/8/21,09:30:00,False
1298,2019/8/21,09:45:00,False
1299,2019/8/21,10:00:00,False
1300,2019/8/21,10:15:00,False
1301,2019/8/21,10:30:00,False
1302,2019/8/21,10:45:00,False
1303,2019/8/21,11:00:00,False
1304,2019/8/21,11:15:00,False
1305,2019/8/21,11:30:00,False
1306,2019/8/21,11:45:00,False
1307,2019/8/21,12:00:00,False
1308,2019/8/21,12:15:00,False
1309,2019/8/21,12:30:00,False
1310,2019/8/21,12:45:00,False
1311,2019/8/21,13:00:00,False
1312,2019/8/22,09:15:00,False
1313,2019/8/22,09:30:00,False
1314,2019/8/22,09:45:00,False
1315,2019/8/22,10:00:00,False
1316,2019/8/22,10:15:00,False
1317,2019/8/22,10:30:00,False
1318,2019/8/22,10:45:00,False
1319,2019/8/22,11:00:00,False
1320,2019/8/22,11:15:00,False
1321,2019/8/22,11:30:00,False
1322,2019/8/22,11:45:00,False
1323,2019/8/22,12:00:00,False
1324,2019/8/22,12:15:00,False
1325,2019/8/22,12:30:00,False
1326,2019/8/22,12:45:00,False
1327,2019/8/22,13:00:00,False
1328,2019/8/23,09:15:00,False
1329,2019/8/23,09:30:00,False
1330,2019/8/23,09:45:00,False
1331,2019/8/23,10:00:00,False
1332,2019/8/23,10:15:00,False
1333,2019/8/23,10:30:00,False
1334,2019/8/23,10:45:00,False
1335,2019/8/23,11:00:00,False
1336,2019/8/23,11:15:00,False
1337,2019/8/23,11:30:00,False
1338,2019/8/23,11:45:00,False
1339,2019/8/23,12:00:00,False
1340,2019/8/23,12:15:00,False
1341,2019/8/23,12:30:00,False
1342,2019/8/23,12:45:00,False
1343,2019/8/23,13:00:00,False
1344,2019/8/26,09:15:00,False
1345,2019/8/26,09:30:00,False
1346,2019/8/26,09:45:00,False
1347,2019/8/26,10:00:00,False
1348,2019/8/26,10:15:00,False
1349,2019/8/26,10:30:00,False
1350,2019/8/26,10:45:00,False
1351,2019/8/26,11:00:00,False
1352,2019/8/26,11:15:00,False
1353,2019/8/26,11:30:00,False
1354,2019/8/26,11:45:00,False
1355,2019/8/26,12:00:00,False
1356,2019/8/26,12:15:00,False
1357,2019/8/26,12:30:00,False
1358,2019/8/26,12:45:00,False
1359,2019/8/26,13:00:00,False
1360,2019/8/27,09:15:00,False
1361,2019/8/27,09:30:00,False
1362,2019/8/27,09:45:00,False
1363,2019/8/27,10:00:00,False
1364,2019/8/27,10:15:00,False
1365,2019/8/27,10:30:00,False
1366,2019/8/27,10:45:00,False
1367,2019/8/27,11:00:00,False
1368,2019/8/27,11:15:00,False
1369,2019/8/27,11:30:00,False
1370,2019/8/27,11:45:00,False
1371,2019/8/27,12:00:00,False
1372,2019/8/27,12:15:00,False
1373,2019/8/27,12:30:00,False
1374,2019/8/27,12:45:00,False
1375,2019/8/27,13:00:00,False
1376,2019/8/28,09:15:00,False
1377,2019/8/28,09:30:00,True
1378,2019/8/28,09:45:00,False
1379,2019/8/28,10:00:00,False
1380,2019/8/28,10:15:00,False
1381,2019/8/28,10:30:00,False
1382,2019/8/28,10:45:00,False
1383,2019/8/28,11:00:00,False
1384,2019/8/28,11:15:00,False
1385,2019/8/28,11:30:00,False
1386,2019/8/28,11:45:00,False
1387,2019/8/28,12:00:00,False
1388,2019/8/28,12:15:00,False
1389,2019/8/28,12:30:00,False
1390,2019/8/28,12:45:00,False
1391,2019/8/28,13:00:00,False
1392,2019/8/29,09:15:00,False
1393,2019/8/29,09:30:00,False
1394,2019/8/29,09:45:00,False
1395,2019/8/29,10:00:00,False
1396,2019/8/29,10:15:00,False
1397,2019/8/29,10:30:00,False
1398,2019/8/29,10:45:00,False
1399,2019/8/29,11:00:00,False
1400,2019/8/29,11:15:00,False
1401,2019/8/29,11:30:00,False
1402,2019/8/29,11:45:00,False
1403,2019/8/29,12:00:00,False
1404,2019/8/29,12:15:00,False
1405,2019/8/29,12:30:00,False
1406,2019/8/29,12:45:00,False
1407,2019/8/29,13:00:00,False
1408,2019/8/30,09:15:00,False
1409,2019/8/30,09:30:00,False
1410,2019/8/30,09:45:00,False
1411,2019/8/30,10:00:00,False
1412,2019/8/30,10:15:00,False
1413,2019/8/30,10:30:00,False
1414,2019/8/30,10:45:00,False
1415,2019/8/30,11:00:00,False
1416,2019/8/30,11:15:00,False
1417,2019/8/30,11:30:00,False
1418,2019/8/30,11:45:00,False
1419,2019/8/30,12:00:00,False
1420,2019/8/30,12:15:00,False
1421,2019/8/30,12:30:00,False
1422,2019/8/30,12:45:00,False
1423,2019/8/30,13:00:00,False
1424,2019/9/2,09:15:00,False
1425,2019/9/2,09:30:00,False
1426,2019/9/2,09:45:00,False
1427,2019/9/2,10:00:00,False
1428,2019/9/2,10:15:00,False
1429,2019/9/2,10:30:00,False
1430,2019/9/2,10:45:00,True
1431,2019/9/2,11:00:00,False
1432,2019/9/2,11:15:00,False
1433,2019/9/2,11:30:00,False
1434,2019/9/2,11:45:00,True
1435,2019/9/2,12:00:00,False
1436,2019/9/2,12:15:00,False
1437,2019/9/2,12:30:00,False
1438,2019/9/2,12:45:00,False
1439,2019/9/2,13:00:00,False
1440,2019/9/3,09:15:00,False
1441,2019/9/3,09:30:00,False
1442,2019/9/3,09:45:00,False
1443,2019/9/3,10:00:00,False
1444,2019/9/3,10:15:00,False
1445,2019/9/3,10:30:00,False
1446,2019/9/3,10:45:00,False
1447,2019/9/3,11:00:00,False
1448,2019/9/3,11:15:00,False
1449,2019/9/3,11:30:00,False
1450,2019/9/3,11:45:00,False
1451,2019/9/3,12:00:00,False
1452,2019/9/3,12:15:00,False
1453,2019/9/3,12:30:00,False
1454,2019/9/3,12:45:00,False
1455,2019/9/3,13:00:00,False
1456,2019/9/4,09:15:00,False
1457,2019/9/4,09:30:00,False
1458,2019/9/4,09:45:00,False
1459,2019/9/4,10:00:00,False
1460,2019/9/4,10:15:00,False
1461,2019/9/4,10:30:00,True
1462,2019/9/4,10:45:00,False
1463,2019/9/4,11:00:00,False
1464,2019/9/4,11:15:00,False
1465,2019/9/4,11:30:00,False
1466,2019/9/4,11:45:00,False
1467,2019/9/4,12:00:00,False
1468,2019/9/4,12:15:00,False
1469,2019/9/4,12:30:00,False
1470,2019/9/4,12:45:00,False
1471,2019/9/4,13:00:00,False
1472,2019/9/5,09:15:00,False
1473,2019/9/5,09:30:00,False
1474,2019/9/5,09:45:00,False
1475,2019/9/5,10:00:00,False
1476,2019/9/5,10:15:00,False
1477,2019/9/5,10:30:00,False
1478,2019/9/5,10:45:00,False
1479,2019/9/5,11:00:00,False
1480,2019/9/5,11:15:00,False
1481,2019/9/5,11:30:00,False
1482,2019/9/5,11:45:00,False
1483,2019/9/5,12:00:00,False
1484,2019/9/5,12:15:00,False
1485,2019/9/5,12:30:00,False
1486,2019/9/5,12:45:00,False
1487,2019/9/5,13:00:00,False
1488,2019/9/6,09:15:00,True
1489,2019/9/6,09:30:00,False
1490,2019/9/6,09:45:00,False
1491,2019/9/6,10:00:00,False
1492,2019/9/6,10:15:00,False
1493,2019/9/6,10:30:00,False
1494,2019/9/6,10:45:00,False
1495,2019/9/6,11:00:00,False
1496,2019/9/6,11:15:00,False
1497,2019/9/6,11:30:00,False
1498,2019/9/6,11:45:00,False
1499,2019/9/6,12:00:00,False
1500,2019/9/6,12:15:00,False
1501,2019/9/6,12:30:00,False
1502,2019/9/6,12:45:00,False
1503,2019/9/6,13:00:00,False
1504,2019/9/9,09:15:00,False
1505,2019/9/9,09:30:00,False
1506,2019/9/9,09:45:00,False
1507,2019/9/9,10:00:00,True
1508,2019/9/9,10:15:00,True
1509,2019/9/9,10:30:00,False
1510,2019/9/9,10:45:00,False
1511,2019/9/9,11:00:00,False
1512,2019/9/9,11:15:00,False
1513,2019/9/9,11:30:00,False
1514,2019/9/9,11:45:00,True
1515,2019/9/9,12:00:00,False
1516,2019/9/9,12:15:00,False
1517,2019/9/9,12:30:00,False
1518,2019/9/9,12:45:00,False
1519,2019/9/9,13:00:00,True
1520,2019/9/10,09:15:00,False
1521,2019/9/10,09:30:00,False
1522,2019/9/10,09:45:00,False
1523,2019/9/10,10:00:00,False
1524,2019/9/10,10:15:00,False
1525,2019/9/10,10:30:00,False
1526,2019/9/10,10:45:00,False
1527,2019/9/10,11:00:00,False
1528,2019/9/10,11:15:00,False
1529,2019/9/10,11:30:00,False
1530,2019/9/10,11:45:00,False
1531,2019/9/10,12:00:00,False
1532,2019/9/10,12:15:00,False
1533,2019/9/10,12:30:00,False
1534,2019/9/10,12:45:00,False
1535,2019/9/10,13:00:00,False
1536,2019/9/11,09:15:00,False
1537,2019/9/11,09:30:00,True
1538,2019/9/11,09:45:00,False
1539,2019/9/11,10:00:00,False
1540,2019/9/11,10:15:00,False
1541,2019/9/11,10:30:00,False
1542,2019/9/11,10:45:00,False
1543,2019/9/11,11:00:00,False
1544,2019/9/11,11:15:00,False
1545,2019/9/11,11:30:00,False
1546,2019/9/11,11:45:00,False
1547,2019/9/11,12:00:00,False
1548,2019/9/11,12:15:00,False
1549,2019/9/11,12:30:00,False
1550,2019/9/11,12:45:00,False
1551,2019/9/11,13:00:00,True
1552,2019/9/12,09:15:00,False
1553,2019/9/12,09:30:00,False
1554,2019/9/12,09:45:00,False
1555,2019/9/12,10:00:00,False
1556,2019/9/12,10:15:00,False
1557,2019/9/12,10:30:00,False
1558,2019/9/12,10:45:00,False
1559,2019/9/12,11:00:00,False
1560,2019/9/12,11:15:00,True
1561,2019/9/12,11:30:00,False
1562,2019/9/12,11:45:00,False
1563,2019/9/12,12:00:00,False
1564,2019/9/12,12:15:00,False
1565,2019/9/12,12:30:00,False
1566,2019/9/12,12:45:00,True
1567,2019/9/12,13:00:00,False
1568,2019/9/16,09:15:00,True
1569,2019/9/16,09:30:00,True
1570,2019/9/16,09:45:00,True
1571,2019/9/16,10:00:00,False
1572,2019/9/16,10:15:00,False
1573,2019/9/16,10:30:00,False
1574,2019/9/16,10:45:00,False
1575,2019/9/16,11:00:00,False
1576,2019/9/16,11:15:00,False
1577,2019/9/16,11:30:00,False
1578,2019/9/16,11:45:00,False
1579,2019/9/16,12:00:00,False
1580,2019/9/16,12:15:00,True
1581,2019/9/16,12:30:00,False
1582,2019/9/16,12:45:00,False
1583,2019/9/16,13:00:00,False
1584,2019/9/17,09:15:00,False
1585,2019/9/17,09:30:00,False
1586,2019/9/17,09:45:00,True
1587,2019/9/17,10:00:00,False
1588,2019/9/17,10:15:00,False
1589,2019/9/17,10:30:00,False
1590,2019/9/17,10:45:00,False
1591,2019/9/17,11:00:00,False
1592,2019/9/17,11:15:00,False
1593,2019/9/17,11:30:00,False
1594,2019/9/17,11:45:00,False
1595,2019/9/17,12:00:00,False
1596,2019/9/17,12:15:00,False
1597,2019/9/17,12:30:00,False
1598,2019/9/17,12:45:00,True
1599,2019/9/17,13:00:00,False
